"track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genero","playlist_subgenero","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"2vxJjyVgRWoNTO3QVAtbA6","Real Hip Hop","Jae B. Tundra",22,"2ZzZAkofkZ7NMhs2E7g8Id","Now or Never EP","2018-08-30","[hip-hop]","5vHEBacci4lX4detZU30F2","rap","hip hop",0.61,0.703,7,-6.657,1,0.25,0.0000951,0,0.598,0.685,161.999,184000
"2W1dc5qhHhVQKJia7MaQK7","Cumbia Para Todos","Tropicalísimo Apache",0,"15FJNUCQ6NrtiCaXcKTk2Z","Regreso La Medallita","1997-01-01","Tropicalisimo Apache Exitos","1OcPXr9PV3X9nZydhIrbSI","latin","tropical",0.705,0.47,9,-12.796,1,0.048,0.241,0.0554,0.0687,0.964,109.015,180467
"2w4EpqGasrz9qdTwocx54t","Open Arms","Journey",70,"43wpzak9OmQfrjyksuGwp0","Escape","1981","70s / 80s Classic Rock","2PN15bXFeVMfFFOY64nsaX","rock","classic rock",0.405,0.21,2,-13.214,1,0.0279,0.584,0,0.139,0.174,100.577,202173
"2W6w1qLgHesX2A6OEGQVU7","The Right Time","Isak Dahling",34,"3IUVtMLnpG92ZcCNQVUXM5","The Right Time","2021-03-05","Tropical House 🏝 hits 2022 tropical house","2SRbIs0eBQwHeTP7kErjwo","latin","tropical",0.581,0.561,0,-7.121,1,0.034,0.00831,0,0.168,0.271,105,213744
"2W7CvGjipq3EmHqNGN7lN9","Breaking the Chains","Dokken",57,"7f89NbaCH568pUcYy6mqBq","Breaking the Chains","1983","’80s Hard Rock","37i9dQZF1DX68H8ZujdnN7","rock","hard rock",0.526,0.9,4,-4.76,0,0.0531,0.00914,0,0.277,0.458,125.349,231693
"2WahPIxksbHNOYxcV9OUnJ","Knee Deep (feat. Jimmy Buffett)","Zac Brown Band",0,"3l4upQAODB7TXlJS3zU97N","You Get What You Give","2010-09-20","Island Vibes 🏝️","4B2lrMRvAnzWYeFGchNEGC","latin","tropical",0.715,0.584,8,-8.231,1,0.0296,0.432,0.00000141,0.095,0.61,90.987,203173
"2wAJTrFhCnQyNSD3oUgTZO","Work Out","J. Cole",82,"0fhmJYVhW0e4i33pCLPA5i","Cole World: The Sideline Story","2011-09-27","Energy Booster: Hip-Hop","37i9dQZF1DWZixSclZdoFE","rap","hip hop",0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,235320
"2wAJTrFhCnQyNSD3oUgTZO","Work Out","J. Cole",82,"0fhmJYVhW0e4i33pCLPA5i","Cole World: The Sideline Story","2011-09-27","2010s TRAP music 🤑💵","0vTKa4BeT8F1iU3lv0qYR0","rap","trap",0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,235320
"2Wb9ejnmy27DUTUe9YF5Ew","All Night Long (All Night) - Single Version","Lionel Richie",61,"1W1b52vaEcE3wfWk4WQH6q","The Definitive Collection","2003","Classic Rock/Oldies","1M6nTNU87jZDnfeyVfALqJ","rock","classic rock",0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81,260427
"2wcgFVSNtnu3H6J2asMlxS","Tu Y Yo","Nicky Jam",38,"7txBx0XCrl5IhJuTNgNV4w","12 Discipulos","2005","Reggaetón: Los '2000","37i9dQZF1DXawmJ5HnBNtX","latin","reggaeton",0.852,0.768,6,-5.283,1,0.055,0.314,0,0.84,0.713,96.04,162692
"2wdHKp5CBgJ8mlO7Cq84Xd","Dear Mama","2Pac",0,"5ASoLiKB7ffqusD9X9wQlS","Me Against The World","1995-01-01","Hip Hop 90's & 2000's - Classics","3RcRK9HGTAm9eLW1LepWKZ","rap","hip hop",0.775,0.535,6,-7.125,1,0.113,0.349,0,0.14,0.315,84.122,280000
"2wf0dt4xapeHtfUyizyQqQ","Last Man Standing","Rise Against",57,"5yMunjWm6lcpvGYDYOfVt0","Nowhere Generation II","2022-06-10","Rock Hard","37i9dQZF1DWWJOmJ7nRx0C","rock","hard rock",0.409,0.949,1,-3.383,1,0.0803,0.00031,0,0.104,0.52,159.707,267560
"2WfaOiMkCvy7F5fcp2zZ8L","Take on Me","a-ha",85,"1ER3B6zev5JEAaqhnyyfbf","Hunting High and Low","1985-06-01","Classic Rock/Oldies","1M6nTNU87jZDnfeyVfALqJ","rock","classic rock",0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280
"2WFHR1yWR1GBkdr9OxGOaB","Hall Of Fame","PHARAØH",45,"3o4lZPeJvIYm8TdyNZPB8l","Hall Of Fame","2022-02-11","Trap Music 2022 🔥 Trap - Bass Remixes","5IbfwXajMFp5aNfmpHiTPa","rap","trap",0.523,0.951,7,-2.945,0,0.264,0.29,0,0.241,0.692,169.965,177904
"2wgDAPgBhFA7pnIbm0YOhP","Me Mata","Bad Bunny",72,"711Ewqb91hqv9aKXWPaBTI","Me Mata","2017-04-11","Trap Classics","37i9dQZF1DX9ru0ROInnew","rap","trap",0.841,0.53,9,-11.467,1,0.205,0.551,0,0.119,0.686,114.028,412632
"2wGSgTmgSF3xjRrHkTc25R","Hate It Or Love It","The Game",78,"4PrPbmm0gKvaD3rerOXFg8","The Documentary","2005","Hip-Hop Drive","37i9dQZF1DWUFmyho2wkQU","rap","hip hop",0.802,0.785,9,-4.781,1,0.207,0.14,0,0.123,0.435,99.998,206400
"2WHctubxf8LzrGr62cLz3d","Igual Que Ayer","R.K.M & Ken-Y",66,"7CpmPDrPfeDnR4ykfM7OYE","Masterpiece: Nuestra Obra Maestra","2016-11-04","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.788,0.735,10,-7.171,0,0.0433,0.0225,0,0.0427,0.399,94.004,232560
"2wjA6V7u0rLcFehcty11aN","Nena Trampa","Cazzu",59,"6hPsRT5cjxpBOgMfIupL48","Nena Trampa","2022-05-30","Trap Land","37i9dQZF1DXde9tuMHuIsj","rap","trap",0.587,0.604,2,-4.138,1,0.345,0.262,0.0000967,0.0814,0.439,169.864,147371
"2WKCH4ISejDV9ad7iPp5XU","5-1-5-0","Dierks Bentley",66,"4WYx3Z81yhA09dBIAktauv","Home","2012-01-01","Hard Rockin' Country","0ue8LUEREzXBZK7nB0zF2v","rock","hard rock",0.554,0.849,1,-5.181,0,0.0357,0.0246,0.000233,0.31,0.683,116.992,182893
"2WLFdsAANOvUECXFk3OKgK","Keep On Tryin'","Poco",0,"5W2q8rZiDFRvWik8PAUXk3","Head Over Heals","1975-01-01","Classic Rock Greatest Hits","6TeyryiZ2UEf3CbLXyztFA","rock","classic rock",0.698,0.238,11,-15.549,1,0.0455,0.81,0,0.0675,0.761,149.132,172733
"2wLgi1dzWpq14678Aoee7a","All Dat (with Megan Thee Stallion)","Moneybagg Yo",0,"1BYoXFARCLl681Ov8fOCUt","All Dat (with Megan Thee Stallion)","2019-10-10","Trap Bunny Bubbles 😜👄🧚🏻‍♀️✨💞","6ek1gUg32GcohfemDECcV8","rap","trap",0.79,0.773,2,-3.904,1,0.317,0.00553,0,0.221,0.394,120.111,143958
"2wmJ1T2TXLkLJWW7q53kCA","4e Til Death","Go Yayo",39,"4FCgCgHW4bWSQVEp3FDkes","King of the Streets","2019-09-08","trap🧟‍♀️","2imeRmIXuWrfShoISZvmrX","rap","trap",0.845,0.406,11,-10.426,1,0.442,0.00602,0,0.114,0.308,119.988,221336
"2WnPietHTd9hrIPbZnpoHL","HOME","Mike Dimes",69,"3AQ0Ynvbg6lixOuNtuw5zo","HOME","2022-02-15","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","rap","hip hop",0.895,0.468,0,-5.777,0,0.378,0.342,0,0.213,0.428,118.019,174915
"2wnsBaxrmkthIFAm6vqCuX","So Lonely","The Police",67,"1H9g6j4Wwj6wh6p8YHVtkf","Outlandos D'Amour (Remastered 2003)","1978-11-02","Classic Rock Retrogamer","6gUFdcGzKAHyDXY9TKC6cP","rock","classic rock",0.541,0.571,7,-8.308,1,0.16,0.0123,0.00000155,0.0933,0.73,77.335,289587
"2WNVqZq1ujhMDlOAqBFkVv","My Humps","Black Eyed Peas",1,"6Gdt5ogiuJ9knp8Q5148ea","Monkey Business","2005-01-01","Best 2000’s Hip Hop Hits","0VmmZTMTHafp1zdyHcBmsX","rap","hip hop",0.802,0.682,1,-5.924,0,0.222,0.111,0.0000139,0.109,0.586,123.95,326960
"2wO8aOvN1ogLy1N8XT1WJE","This Is a Call","Foo Fighters",62,"4EnNuo8fG7dMoxMefbApRY","Foo Fighters","1995-07-04","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.261,0.964,9,-6.654,1,0.0638,0.00141,0.0000287,0.183,0.326,162.902,233360
"2wqnQtSf3mhIr1bRqQpOTB","The Last in Line","Liliac",26,"4IAg6pFKuCSsCwvrX91GLy","The Last in Line","2021-08-03","Hard Rock!!","4so0onEgTYExQJgRj74xOZ","rock","hard rock",0.354,0.889,9,-5.479,0,0.101,0.00507,0.0000886,0.0515,0.558,172.025,343256
"2wra03rWLQOcK9inh5YlBc","Little Green Eyes","Surfer Girl",33,"77twrtLCwRLGb0jDIzxKp8","Little Green Eyes","2020-12-04","Island Vibes 🏝️","4B2lrMRvAnzWYeFGchNEGC","latin","tropical",0.668,0.76,7,-5.817,1,0.0362,0.0358,0,0.307,0.603,87.004,188313
"2wRkBumdItthjYP9XknImg","Está Rico","Marc Anthony",66,"3ztJAikTd2AHTixfSPG185","Está Rico","2018-09-28","REGGAETON VIEJITO","6GIsLGY639AcJmgSfhQx7C","latin","reggaeton",0.817,0.74,11,-4.566,0,0.283,0.266,0,0.0992,0.674,130.04,215151
"2WrlysXGhULyfprVfW20UT","High Hopes","Lucas Estrada",59,"61cRWSjiQqbIR2IyhPv8Bm","High Hopes","2022-01-21","Tropical House","37i9dQZF1DX0AMssoUKCz7","latin","tropical",0.677,0.537,7,-6.287,1,0.0336,0.631,0.000413,0.136,0.299,93.996,127021
"2wTJkSU1sf5jZFPYkLdciI","Mentalize","AFO",33,"2J7Y8P81Y25qIU6q9Pj9WJ","Mentalize","2022-02-04","Tropical Chill 2022","2eHVGSeVRa4NSrtsNljEr9","latin","tropical",0.783,0.741,5,-5.574,1,0.043,0.0131,0.0117,0.0847,0.409,110.001,153273
"2wUd0pyhw5rstrEmWYTaan","Bind","Bishu",36,"2cWxHrXLktYn2jh0dptnut","Moria","2020-11-06","Trap","3z2wAbCZfNV2UX7jbRs0Bk","rap","trap",0.437,0.938,6,-3.973,0,0.366,0.00667,0.0213,0.382,0.245,160.004,169500
"2WVIffmLGZUz96nOsNgFHP","Fait Accompli","Capital Theatre",4,"5tupOm4z6F3B4UMmfliBi3","A Hero's Journey","2022-06-24","Rock Hard","37i9dQZF1DWWJOmJ7nRx0C","rock","hard rock",0.498,0.936,3,-5.41,0,0.0555,0.00000857,0.0243,0.111,0.257,128.015,288049
"2wvMC5EyaaYQwBfiwwY2xE","Life's Been Good","Joe Walsh",68,"5yqBTSoJqE9EfApl2Pptva","But Seriously, Folks...","1978-06-01","Classic Rock Drive","37i9dQZF1DXdOEFt9ZX0dh","rock","classic rock",0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31,536227
"2wyw4eQ2SfIYfm1vxCgYI0","Anda Sola","Jay Wheeler",72,"1GYQWPYnUhpVP2yJ4e8hFK","De Mi Para Ti","2022-01-12","Baila Reggaeton","37i9dQZF1DWY7IeIP1cdjF","latin","reggaeton",0.903,0.458,5,-6.253,1,0.151,0.349,0,0.13,0.552,92.991,200328
"2wz4dY0U0kGc6yaNcj0NWV","Llegué a Medallo","Gamalier",50,"5FYKMjGiFB5CfxcxCQ31FZ","Llegué a Medallo","2021-11-16","Reggaeton 2022 😍 🔥","03sDEv7FN58Mb9CJOs1Tgn","latin","reggaeton",0.804,0.709,11,-5.521,0,0.147,0.00262,0.0000235,0.333,0.705,179.979,154965
"2x0supcZhd6NEH1nem9DnR","The Night They Drove Old Dixie Down - Remastered 2000","The Band",5,"0nPrnmv6maJLLaPpy1cWGB","The Band (Expanded Edition)","1969-09-22","Classic Southern Rock","1QKiEzhqqKwjsFQWuLPhmw","rock","classic rock",0.507,0.493,0,-8.786,1,0.0327,0.453,0,0.241,0.467,127.671,213267
"2X2iUrw4NTpm3AuCYQDhzU","Dreams","X50",28,"30UsBAnDcV7reUxnkkzrpL","Dreams","2018-01-23","Tropical House Instrumental","1Sgey3t1a9n56NpxRzLGmG","latin","tropical",0.502,0.664,9,-6.733,0,0.21,0.169,0.737,0.115,0.502,195.997,203442
"2X3R7QsNUxSUVilLRflIkk","All of You","Sivero",46,"6EiaEHinPpu4szA5E8GSF6","All of You","2022-04-01","Tropical House 🏝 hits 2022 tropical house","2SRbIs0eBQwHeTP7kErjwo","latin","tropical",0.695,0.592,0,-6.728,1,0.111,0.171,0,0.628,0.716,126.005,163810
"2X59ZxwE9x4pWnxsxKhr1E","Behind Blue Eyes","The Who",0,"3ipneUq3vZhmTXOFZMoHkf","Who's Next (Remastered)","1971-08-14","Classic Rock (Clean)","5EhoY1Z63Ak0vdz4lR45gN","rock","classic rock",0.41,0.53,2,-10.793,1,0.0342,0.126,0.0000236,0.285,0.263,128.556,221693
"2x5YzKRX3a6bLqjWJyufaD","Yesterday (feat. Lil Durk)","Moneybagg Yo",0,"7qz838dTkWnA9kZECzipD3","Heartless","2017-02-14","trap🧟‍♀️","2imeRmIXuWrfShoISZvmrX","rap","trap",0.71,0.68,0,-4.688,1,0.0866,0.418,0,0.254,0.35,130.054,194029
"2X6gdRlGOQgfaXU9ALUQFQ","The Chain","Fleetwood Mac",0,"63k57x0qOkUWEMR0dkMivh","Rumours","1977-02-04","Classic Rock 70s 80s 90s Rock Classics - Rock en ingles 70, 80, 90, 70s Rock, 80s Rock, 90s Rock","3Ho3iO0iJykgEQNbjB2sic","rock","classic rock",0.546,0.529,9,-13.6,1,0.0436,0.0629,0.000567,0.0383,0.574,151.727,271000
"2xabqm0YNQCTcPteQjJ22K","Only the Good Die Young","Billy Joel",57,"3IILMjMMnoN2sKzgesX8KV","The Stranger","1977-09-29","Classic Rock Radio","4lIywN6kXl9KPm3OQ8u8G7","rock","classic rock",0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,235560
"2xaBVOUpin9dEatw4XmDM2","Higher","Just Blaze and Baauer",0,"59lXVeNuxpSK2Mdiq9E8Qg","Higher","2013-01-01","Hip Hop Workout Bangers 👊","6Bcp6Gk5q0LpoG5M2KuLGE","rap","hip hop",0.575,0.984,2,-0.998,1,0.189,0.00214,0.237,0.52,0.503,150.042,229640
"2Xb6wJYGi0QXwURw5WWvI5","Right Down the Line","Gerry Rafferty",75,"35yZZTWeSrszSKjRlFETwf","City to City","1978","70s / 80s Classic Rock","2PN15bXFeVMfFFOY64nsaX","rock","classic rock",0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,267773
"2XCY5ATs5J1kptgh0irtXE","Caribbean Breeze","Island Music Party Squad",18,"2Oj0dSCJPJSfuwBrbrLhyB","Island Music","2009-10-26","Tropical Vacation Music","6J4hyec8MhvIZNmqROsu9B","latin","tropical",0.701,0.483,5,-12.461,1,0.042,0.344,0.85,0.0784,0.463,98.012,142943
"2Xe2YAxNPqWCNpZ8RagBdO","Gone Forever","Three Days Grace",60,"4ZDwEvXIKxWdwhAQK8ndBU","One-X","2006-06-25","Hard rock🍒","09OrpnkLFznNScqNY4l7uX","rock","hard rock",0.409,0.761,2,-4.514,1,0.031,0.0175,0,0.114,0.271,155.901,221093
"2xF4zIYd0PzZTDGWyNtd44","Can't Carry On","Wild Lies",20,"0yap4KY7JulhY0zEeUMTKf","The Animal Promo","2016-06-05","Hard Rock Training/Workout","0Bosi20LaeNMbimMkpBwjU","rock","hard rock",0.405,0.947,6,-3.545,0,0.0672,0.000173,0.137,0.183,0.353,95.105,255000
"2XFak3Sx0XCoXJpPt5TeeR","Soundclash","Flosstradamus",28,"2QTVHRq1fjNxi3vt0CRq2V","HDYNATION RADIO","2015-11-20","Trap Music 2022 🔥 Trap - Bass Remixes","5IbfwXajMFp5aNfmpHiTPa","rap","trap",0.686,0.969,11,-4.46,0,0.344,0.214,0.0000082,0.337,0.789,155.003,199995
"2XHbDGvMBUOKx031dXxbTY","Dream (Yonexx Remix)","DNIE",19,"08K2IQN2f0N194msX3UlGU","Dream (Yonexx Remix)","2022-06-17","Trap Nation","0NCspsyf0OS4BsPgGhkQXM","rap","trap",0.49,0.701,9,-8.923,0,0.0739,0.231,0.00322,0.096,0.101,140.011,236571
"2xi3mhJdVs358bQgqpHt9f","Looking At Me (feat. Rich The Kid)","Flipp Dinero",50,"3zMEkZNzS5yJDcnqPhIk10","LOVE FOR GUALA","2019-11-22","TRAP RAP Bangers","4OYX2trVkSBIJf5idmRPLU","rap","trap",0.78,0.612,11,-4.469,0,0.268,0.0566,0,0.0975,0.443,95.982,207517
"2XI5yPRHlAg2a2xZtlTbpI","Only For The Better","John De Sohn",59,"2YCkfABSqmSv2hW2v9w3Vl","Only For The Better","2022-04-01","Tropical House","37i9dQZF1DX0AMssoUKCz7","latin","tropical",0.597,0.678,1,-6.024,1,0.0268,0.00858,0.00000831,0.0753,0.488,100.049,168298
"2xi8WjvoopgtaYyfVGHEVM","You & I","Sonny Alven",36,"3O7AMn7SiRXfrFBLlxMX8O","You & I","2021-04-23","Tropical Vibes","37i9dQZF1DXd8Gn5cSmvFy","latin","tropical",0.71,0.536,1,-9.484,0,0.0307,0.846,0.00204,0.192,0.2,116,188257
"2XIc1pqjXV3Cr2BQUGNBck","LA NOCHE DE ANOCHE","Bad Bunny",82,"2d9BCZeAAhiZWPpbX9aPCW","EL ÚLTIMO TOUR DEL MUNDO","2020-11-27","Reggaeton 2022 😍 🔥","03sDEv7FN58Mb9CJOs1Tgn","latin","reggaeton",0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,203201
"2XIZRY7dQtyUhFngzHeEUu","Morning Sun","Jesse Colin Young",46,"2NHyA67soVC7mENTAxCifZ","Song for Juli","2015-12-18","Country Rock Classics","37i9dQZF1DX4bf0P6HTTom","rock","classic rock",0.683,0.665,11,-6.112,1,0.0312,0.528,0.0269,0.0734,0.957,125.572,244133
"2xk4IoJp6B8nEIaWHB7qdQ","C'MON!","Keith Anderson",25,"2hWtaLN0o7hWXyVXzpGOum","C'MON!","2008-08-05","Hard Rockin' Country","0ue8LUEREzXBZK7nB0zF2v","rock","hard rock",0.555,0.914,2,-2.802,1,0.0635,0.029,0.00000302,0.134,0.379,136.571,213347
"2XKNIzuVL2aOlzGUiPkctF","O.P.P","Naughty By Nature",0,"2H7Jaj9pImVL0joBznLZTO","Naughty By Nature","1991-09-03","90s Hip Hop Party","4nZCoj32S7JoRwwMNvMco0","rap","hip hop",0.848,0.838,4,-11.949,0,0.0723,0.0326,0.00000463,0.124,0.774,97.735,271067
"2xLMifQCjDGFmkHkpNLD9h","SICKO MODE","Travis Scott",83,"41GuZcammIkupMPKH2OJ6I","ASTROWORLD","2018-08-03","Hip-Hop Workout Mix","37i9dQZF1DX9s3cYAeKW5d","rap","hip hop",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820
"2xLMifQCjDGFmkHkpNLD9h","SICKO MODE","Travis Scott",83,"41GuZcammIkupMPKH2OJ6I","ASTROWORLD","2018-08-03","2010s TRAP music 🤑💵","0vTKa4BeT8F1iU3lv0qYR0","rap","trap",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820
"2xMEKnHsZLusGWXSCaKkh9","Roses on Your Grave","Eclipse",50,"5dX2WDUUG8FxtXojBn6D3V","Wired","2021-10-08","Hard Rock!!","4so0onEgTYExQJgRj74xOZ","rock","hard rock",0.495,0.965,1,-6.744,0,0.0781,0.00039,0.00000335,0.305,0.466,151.968,202453
"2Xn5o0MhShu0lOiWuw4Khr","Zúmbalo","Liz",46,"4ilpZLrVk38MepODyBUjX6","Bailando Lambada","1990-07-01","TROPICAL🌴","0TT57Pe3RZNGCy98G1UQpM","latin","tropical",0.889,0.865,9,-6.556,1,0.045,0.272,0.00765,0.0514,0.976,123.977,262014
"2Xo3rLHjXfdb4avN68aQyi","BEST ON EARTH (feat. BIA) - Bonus","Russ",0,"2TBJtc64Y76xWs98Mtko07","BEST ON EARTH (feat. BIA) [Bonus]","2019-10-18","Trap Bunny Bubbles 😜👄🧚🏻‍♀️✨💞","6ek1gUg32GcohfemDECcV8","rap","trap",0.568,0.764,5,-3.465,0,0.255,0.217,0,0.0931,0.625,179.985,160720
"2xo44UuPdAFzaVMSX95suy","Forget It (feat. Oliver Tree)","Getter",56,"4MvN5DwEU0CPHL92VKSgkz","Radical Dude!","2016-03-11","Trap Mojito","37i9dQZF1DX1OIMC8iDi74","rap","trap",0.681,0.616,1,-9.173,1,0.0366,0.00539,0.00403,0.0635,0.121,113.995,212632
"2XoNKg4B4K3dt04S6fnZc6","Nadie","Jimena Angel",37,"5K0CcRXYR7rntpAsxIEMZ8","Nadie","2022-04-15","Vibra Tropical","37i9dQZF1DX3fXJqxGjuEP","latin","tropical",0.747,0.688,6,-6.332,1,0.0603,0.0829,0.00301,0.301,0.745,122.932,254749
"2Xqd0wUttjueBfdcltADOv","No Limit","G-Eazy",0,"1KvHCH7ZuC3cWrfi28Xq5w","No Limit","2017-09-07","Hip-Hop Workout Mix","37i9dQZF1DX9s3cYAeKW5d","rap","hip hop",0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,245387
"2XqMBwhwSAMcqru8xxVogn","Fire on the Mountain","The Marshall Tucker Band",37,"1fxEYNwdEzlAMOIzpdXy5w","Greatest Hits","2011-01-01","Classic Southern Rock","1QKiEzhqqKwjsFQWuLPhmw","rock","classic rock",0.391,0.873,4,-4.326,0,0.0383,0.00285,0.0000148,0.169,0.518,101.79,235347
"2XqrW3DckGuX40QWSp3QnZ","Only Way","Natio",2,"0Zt0Qk54maTkJgUt2TCvAP","Only Way","2020-11-06","Tropical House","37i9dQZF1DX0AMssoUKCz7","latin","tropical",0.817,0.591,2,-10.37,0,0.0592,0.615,0.000255,0.124,0.538,119.995,190421
"2xroKiEu27SEt9Qykdpyux","Or Nah","Emanuel 2A",68,"1cL5SyL90Hs3b0NV9WJZ2e","Or Nah","2021-12-15","Trap Latino (2016-2022)","6qwTBdHca2TyX9C2fEPJ56","rap","trap",0.606,0.392,8,-8.992,0,0.0881,0.515,0.00000743,0.0993,0.201,121.745,221548
"2XRqhe4lmCQVaUWawR5wRo","Rica y Apretadita (feat. Anayka)","El General",63,"3WjM6QkoJqU2VsVMfI05xJ","Originales","1991","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.846,0.85,6,-5.707,1,0.0509,0.162,0,0.355,0.816,115.341,261867
"2xTft6GEZeTyWNpdX94rkf","All Eyez On Me","2Pac",0,"4CzT5ueFBRpbILw34HQYxi","All Eyez On Me","1996-02-13","Hip Hop 90's & 2000's - Classics","3RcRK9HGTAm9eLW1LepWKZ","rap","hip hop",0.873,0.719,1,-5.948,1,0.248,0.03,0,0.333,0.858,93.281,307773
"2XVilv6s9GETnw9PG4T9Mz","El Préstamo","Maluma",65,"6MoaDh76Fsg0ogW2l7HAFx","F.A.M.E.","2018-05-18","reggaeton 2017, 2018, 2019","1wYq0iP7zEkWlhJ5mAmJGW","latin","reggaeton",0.74,0.74,5,-3.647,0,0.0686,0.205,0,0.107,0.717,93.95,219600
"2XW4DbS6NddZxRPm5rMCeY","God's Plan","Drake",0,"1r0DOIO0iC0bGpMtWRFdde","Scary Hours","2018-01-20","Hip Hop Dance Playlist","5B46dEOFzUu8z3uPC9lBLt","rap","hip hop",0.758,0.448,7,-9.441,1,0.103,0.0309,0.0000867,0.558,0.373,77.176,198960
"2xwOqFwANa6Emye6KlkgHT","Daydream","Bloom Line",34,"0jQFksbr0abnIxMJFxSitd","Daydream","2022-05-11","Trap Nation","0NCspsyf0OS4BsPgGhkQXM","rap","trap",0.615,0.77,0,-5.526,1,0.0297,0.104,0,0.127,0.351,108.049,224000
"2XwpGD8FY21fVxgGBCCclp","(I Can't Get No) Satisfaction - Mono Version","The Rolling Stones",0,"3U5sp7r1709xjvP2g6XJv5","Singles Collection: The London Years","1989-08-15","Classic Rock (Clean)","5EhoY1Z63Ak0vdz4lR45gN","rock","classic rock",0.722,0.882,2,-6.763,1,0.0348,0.0354,0.0496,0.119,0.921,136.299,222840
"2XwYeBzumtjxVbFWwhJpsy","Freewill","Rush",56,"3nUNxSh2szhmN7iifAKv5i","Permanent Waves","1980-01-01","Classic Rock Drive","37i9dQZF1DXdOEFt9ZX0dh","rock","classic rock",0.485,0.935,2,-7.005,1,0.0696,0.0113,0.0000389,0.331,0.68,155.61,321800
"2XXMDz7SPZ4mSFN1PXfHUy","Cuando Te Besé","Becky G",69,"1rNj1DvnXIH5irucrzT4zo","Cuando Te Besé","2018-08-02","reggaeton 2017, 2018, 2019","1wYq0iP7zEkWlhJ5mAmJGW","latin","reggaeton",0.772,0.732,9,-3.713,0,0.213,0.307,0.00000514,0.106,0.295,100.048,254383
"2Xy1UIVfOlukyye6Fd0wrI","Follow Me","Sam Feldt",77,"63P6lbTxTP2OpbC7SOrIfK","Follow Me","2021-12-10","Tropical House 🏝 Tropical Covers, Tropical House Remixes, Tropical Deep House","06zrBJ5cts5aemZmqe80J7","latin","tropical",0.673,0.729,6,-4.879,1,0.0496,0.083,0,0.1,0.675,122.023,169672
"2xz5VHm0Wa0YKVlbIwtOU5","Hermoso Nombre","Kevin Ceballo",30,"3odRdzPRVRi3yHzwl1h71d","Ven Te Estado Esperando","2019-01-18","Inspiración Tropical","37i9dQZF1DXbK4SCc53BQf","latin","tropical",0.412,0.719,7,-5.492,1,0.0333,0.158,0.000019,0.0537,0.53,87.153,349909
"2Y34Eui0USVt5Nk839ImQg","Never Give Up (feat. Mathilde M.)","Axero",24,"5e6GSIFQBspH1zzUSqli6e","Never Give Up (feat. Mathilde M.)","2016-06-03","TROPICAL HOUSE CLASSICS","5WTdHhrKAxeUUDgnKG2Jcj","latin","tropical",0.756,0.627,9,-4.061,0,0.0612,0.292,0,0.124,0.726,123.898,224516
"2Y90nL1ohB4sgYELDs7uNx","Glory Days","Bruce Springsteen",72,"0PMasrHdpaoIRuHuhHp72O","Born In The U.S.A.","1984-06-04","Classic Rock Drive","37i9dQZF1DXdOEFt9ZX0dh","rock","classic rock",0.574,0.96,9,-4.906,1,0.032,0.0457,0,0.121,0.978,117.486,254733
"2YAQa5dl4GWo0GuVliWvdR","Candy","Plan B",70,"3c4X405pSWuBiJBN3xzPjd","Candy","2013-09-14","REGGAETON VIEJITO","6GIsLGY639AcJmgSfhQx7C","latin","reggaeton",0.9,0.858,11,-3.814,0,0.112,0.275,0,0.56,0.592,96.006,207529
"2yBVeksU2EtrPJbTu4ZslK","What a Fool Believes","The Doobie Brothers",70,"7je2uv9QBH65HhADDZitbB","Minute by Minute","1978","Classic Rock/Oldies","1M6nTNU87jZDnfeyVfALqJ","rock","classic rock",0.758,0.378,8,-15.308,0,0.0449,0.284,0,0.049,0.985,120.736,223867
"2yd52fQjwKXLm6CiZzxO8q","Samurai (feat. Sivas)","Stepz",43,"1rGtfmytWQILTEgFY9tBkj","STEPZOLOGI","2019-09-12","Hip-Hop Workout Mix","37i9dQZF1DX9s3cYAeKW5d","rap","hip hop",0.824,0.645,9,-6.324,1,0.367,0.0173,0.00000276,0.11,0.457,84.754,136309
