"","rbd","media_mate","median_mate","media_leng","median_leng","porc_fem","nom_rbd","latitud","longitud","cod_com_rbd","nom_com_rbd","pago_matricula"
"141",8938,234.290896325562,238.089996337891,212.009695604973,211.229995727539,51.3409961685824,"COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN",-33.43966491,-70.61657629,13123,"PROVIDENCIA","$1.000 A $10.000"
"142",8944,291.506933396862,299.729995727539,231.854848919493,228.534996032715,56.9767441860465,"COLEGIO PARTICULAR REGINA PACIS",-33.44304994,-70.59659856,13123,"PROVIDENCIA","$1.000 A $10.000"
"143",8945,247.91818175653,252.720001220703,231.233266849329,232.809997558594,100,"ESCUELA Y LICEO PAULINA VON MALLINCKRODT",-33.43302323,-70.63313979,13123,"PROVIDENCIA","GRATUITO"
"144",8950,328.929615607628,321.134994506836,287.199606801949,293.809997558594,55.1724137931034,"COLEGIO COMPANIA DE MARIA-SEMINARIO",-33.437231,-70.63094,13123,"PROVIDENCIA","MAS DE $100.000"
"145",8953,355.041578326309,350.049987792969,316.088519343623,316.125,96.9230769230769,"COLEGIO HUELEN",-33.377985,-70.57543,13132,"VITACURA","MAS DE $100.000"
"146",8954,330.592668660482,331.299987792969,301.153918910671,307.889999389648,100,"COLEGIO MARIA INMACULADA",-33.43362145,-70.63292953,13123,"PROVIDENCIA","$1.000 A $10.000"
"147",8956,NA,NA,235.470001220703,222,37.5,"COLEGIO LATINOAMERICANO DE INTEGRACION",-33.440518,-70.61448,13123,"PROVIDENCIA","MAS DE $100.000"
"148",8959,265.590000152588,271.919998168945,238.297331746419,226.570007324219,60,"COLEGIO SUPERIOR CAMBRIDGE",-33.440315,-70.63028,13123,"PROVIDENCIA","MAS DE $100.000"
"149",8966,335.274645948035,337.950012207031,300.889292198842,301.769989013672,50.3597122302158,"COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE",-33.431985,-70.58551,13123,"PROVIDENCIA","MAS DE $100.000"
"150",8969,308.470249938965,312.134994506836,256.103513150602,255.300003051758,56.3636363636364,"COLEGIO THE ANGEL´S SCHOOL",-33.447662,-70.59487,13120,"ÑUÑOA","MAS DE $100.000"
"151",8972,348.415304689991,352.524993896484,307.919109382252,304.380004882812,47.3214285714286,"COLEGIO SAN BENITO",-33.371643,-70.58101,13132,"VITACURA","MAS DE $100.000"
"152",8974,343.027202148437,341.679992675781,286.163200073242,288.820007324219,48.3870967741936,"COLEGIO CAMPVS COLLEGE",-33.437045,-70.61461,13123,"PROVIDENCIA","MAS DE $100.000"
"153",8978,321.270447916059,320.040008544922,279.888061067951,286.809997558594,56.7164179104478,"COLEGIO DUNALASTAIR",-33.374556,-70.52093,13114,"LAS CONDES","$50.001 A $100.000"
"154",8979,338.000644228874,338.820007324219,298.162182617188,311.440002441406,57.3529411764706,"COLEGIO ALEMAN DE SANTIAGO",-33.398006,-70.56839,13114,"LAS CONDES","MAS DE $100.000"
"155",8981,331.096741386082,330.099990844727,285.856278885243,291.950012207031,53.0612244897959,"COLEGIO DE LOS SAGRADOS CORAZONES PROVIDENCIA",-33.444383,-70.5947,13123,"PROVIDENCIA","MAS DE $100.000"
"156",8984,354.364394679214,350.84001159668,293.648088567397,297.410003662109,49.3150684931507,"COLEGIO TREWHELA´S ENGLISH SCHOOL",-33.422588,-70.59742,13123,"PROVIDENCIA","MAS DE $100.000"
"157",8988,343.558847280649,336.550003051758,295.341110794633,292.329986572266,100,"COLEGIO MARIANO",-33.439831,-70.5984,13123,"PROVIDENCIA","MAS DE $100.000"
"158",8991,349.435182051225,352.964996337891,291.038426717122,300.919998168945,50.8928571428571,"COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES",-33.413596,-70.51216,13114,"LAS CONDES","MAS DE $100.000"
"159",8992,329.24444647895,329.130004882812,298.179525102888,298.904998779297,54.5454545454545,"COLEGIO ALEMAN SANKT THOMAS MORUS",-33.42637,-70.61112,13123,"PROVIDENCIA","MAS DE $100.000"
"160",8995,339.838851803639,347.895004272461,269.059912905486,271.209991455078,51.0791366906475,"COLEGIO SANTIAGO COLLEGE",-33.339544,-70.544503,13115,"LO BARNECHEA","MAS DE $100.000"
"161",8996,357.557898769859,357.899993896484,298.757192779006,299,0,"COLEGIO SAN IGNACIO EL BOSQUE",-33.433074,-70.59447,13123,"PROVIDENCIA","MAS DE $100.000"
"162",8997,233.643044513205,247,230.698799438477,218.199996948242,52.4590163934426,"WEXFORD COLLEGE N 2",-33.44077606,-70.62654408,13123,"PROVIDENCIA","GRATUITO"
"163",8998,391.254616370568,395.720001220703,332.785196533203,331.690002441406,76.6666666666667,"COLEGIO CAMBRIDGE COLLEGE",-33.429721,-70.61707,13123,"PROVIDENCIA","MAS DE $100.000"
"164",9003,343.203793229728,357.390014648438,291.621195585831,304.050003051758,48.9583333333333,"COLEGIO THE ENGLISH INSTITUTE",-33.440174,-70.60291,13123,"PROVIDENCIA","MAS DE $100.000"
"165",9004,292.221853750723,293.079986572266,247.635555691189,241.639999389648,72.7272727272727,"COLEGIO UNIVERSITARIO INGLES",-33.427066,-70.62217,13123,"PROVIDENCIA","MAS DE $100.000"
"166",9006,214.208666687012,217.050003051758,198.0751436506,193.789993286133,33.6363636363636,"COMPLEJO EDUCACIONAL LA REINA",-33.45261793,-70.53304029,13113,"LA REINA","GRATUITO"
"167",9007,241.620180996982,235.880004882812,239.759108134678,239.764999389648,52.5,"LICEO EUGENIO MARÍA DE HOSTOS",-33.4425965,-70.54164406,13113,"LA REINA","GRATUITO"
"168",9008,237.542188405991,229.919998168945,234.166765100816,236.38500213623,41.025641025641,"COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA",-33.45949842,-70.57035089,13113,"LA REINA","GRATUITO"
"169",9020,303.256590756503,310.315002441406,264.088260484778,269.395004272461,100,"COLEGIO SANTA CATALINA LABOURÉ",-33.4493415,-70.57075135,13113,"LA REINA","GRATUITO"
"170",9033,286.622968196869,278.604995727539,258.673768637837,263.589996337891,49.3670886075949,"COLEGIO STA MARIA REINA",-33.45134779,-70.55039972,13113,"LA REINA","$1.000 A $10.000"
"171",9035,299.050668334961,296.334991455078,230.508889092339,229.190002441406,42.8571428571429,"COLEGIO EL CARMEN TERESIANO",-33.439719,-70.54791,13113,"LA REINA","MAS DE $100.000"
"172",9038,217.648752212524,212.98999786377,189.719164530436,181.129997253418,30.7692307692308,"COLEGIO SAN LUIS DE LAS CONDES",-33.430562,-70.57437,13114,"LAS CONDES","MAS DE $100.000"
"173",9039,314.295562744141,308.320007324219,282.909999084473,309.630004882812,26.9230769230769,"COLEGIO RUBEN DARIO",-33.454635,-70.56842,13113,"LA REINA","MAS DE $100.000"
"174",9042,334.493507786801,332.910003662109,288.087257385254,295.275009155273,53.4246575342466,"COLEGIO DE LA SALLE",-33.440899,-70.57238,13113,"LA REINA","MAS DE $100.000"
"175",9046,339.075344406011,353.470001220703,268.681112259153,280.510009765625,52.1428571428571,"COLEGIO THE GRANGE SCHOOL",-33.437946,-70.56862,13113,"LA REINA","MAS DE $100.000"
"176",9051,361.808809673975,364.75,288.945935008972,291.140014648438,51.8518518518518,"COLEGIO ANDREE ENGLISH SCHOOL",-33.439731,-70.55145,13113,"LA REINA","MAS DE $100.000"
"177",9053,331.699426234454,340.350006103516,277.631395384323,275.985000610352,59.5959595959596,"COLEGIO TERESIANO ENRIQUE DE OSSO",-33.442294,-70.57221,13113,"LA REINA","MAS DE $100.000"
"178",9054,355.51849822998,362.684997558594,307.163041487984,305.799987792969,100,"COLEGIO SAINT JOHN´S VILLA ACADEMY",-33.433065,-70.55448,13113,"LA REINA","MAS DE $100.000"
"179",9058,252.255495088594,252.800003051758,249.410690176076,248.775001525879,50,"INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT",-33.4659126,-70.60651537,13120,"ÑUÑOA","GRATUITO"
"180",9060,249.526555037298,250.369995117188,221.274064847124,213.550003051758,50.7177033492823,"LICEO POLITECNICO PEDRO DE VALDIVIA",-33.4659126,-70.60651537,13120,"ÑUÑOA","GRATUITO"
"181",9061,257.636099466463,270,241.860571289063,238.339996337891,59.4202898550725,"LICEO POLITECNICO A N° 60 PRESIDENTE MANUEL MONTT",-33.4659126,-70.60651537,13120,"ÑUÑOA","GRATUITO"
"182",9063,268.925193618016,277.850006103516,210.205864471915,202.490005493164,4.22535211267606,"LICEO INDUSTRIAL BICENTENARIO CHILENO ALEMAN",-33.45841754,-70.59406471,13120,"ÑUÑOA","GRATUITO"
"183",9064,221.221904815189,218.649993896484,219.336385775013,222.449996948242,65.4320987654321,"LICEO TECNICO B NÕ 58 JOSE MARIA NARBONA",-33.45212158,-70.58044022,13120,"ÑUÑOA","GRATUITO"
"184",9065,253.805912714419,254.399993896484,244.23900049383,240.730003356934,49.1978609625668,"LICEO COMERCIAL GABRIEL GONZALEZ VIDELA",-33.45186477,-70.5915041,13120,"ÑUÑOA","GRATUITO"
"185",9069,204.7748276283,207.979995727539,208.164230933556,191.650001525879,39.3939393939394,"LICEO POLIVALENTE MERCEDES MARIN DEL SOLAR",-33.47126879,-70.5795432,13118,"MACUL","GRATUITO"
"186",9071,374.931747955026,383.299987792969,326.21929299711,328.299987792969,51.6666666666667,"LICEO AUGUSTO D HALMAR",-33.46017922,-70.5807979,13120,"ÑUÑOA","GRATUITO"
"187",9072,214.171696032508,220.690002441406,209.010000294652,200.29500579834,48.3516483516484,"LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48",-33.48195036,-70.60064186,13118,"MACUL","GRATUITO"
"188",9073,323.867917855581,326.050003051758,299.197855268206,306.205001831055,100,"LICEO CARMELA SILVA DONOSO",-33.46739669,-70.60644854,13120,"ÑUÑOA","$1.000 A $10.000"
"189",9074,301.135754927149,308.34001159668,253.578959745519,254.919998168945,51.8151815181518,"LICEO JOSE TORIBIO MEDINA",-33.45397021,-70.61146445,13120,"ÑUÑOA","GRATUITO"
"190",9075,207.791462223704,203.970001220703,196.409459706899,187.789993286133,37.1794871794872,"COMPLEJO EDUC. JOAQUIN EDWARDS BELLO.",-33.49359198,-70.59998406,13118,"MACUL","GRATUITO"
"191",9077,227.267273264483,226.520004272461,229.577500497141,230.540000915527,23.6714975845411,"COMPLEJO EDUC.MUN. BRIGIDA  WALKER.",-33.4617155,-70.62379065,13120,"ÑUÑOA","GRATUITO"
"192",9078,325.231448408486,329.589996337891,274.303999546596,274.335006713867,66.6666666666667,"LICEO LENKA FRANULIC",-33.4498298,-70.57258566,13120,"ÑUÑOA","GRATUITO"
"193",9082,238.921666526794,239.525001525879,225.712696108611,219.880004882812,52.2012578616352,"COL TEC PROFESIONAL REPUBLICA ARGENTINA",-33.45439879,-70.62992302,13120,"ÑUÑOA","GRATUITO"
"194",9087,221.918023220328,221.129997253418,216.771512053734,208.875,52.0408163265306,"CENTRO EDUC. VALLE HERMOSO",-33.47030995,-70.53147638,13122,"PEÑALOLÉN","GRATUITO"
"195",9088,219.369255634064,218.924995422363,224.901485027653,220.600006103516,46.5753424657534,"LICEO ANTONIO HERMIDA FABRES",-33.47656011,-70.56404362,13122,"PEÑALOLÉN","GRATUITO"
"196",9100,343.456017355317,344.989990234375,285.418685758957,286.649993896484,54.2372881355932,"LICEO REPUBLICA DE SIRIA",-33.45573285,-70.574342,13120,"ÑUÑOA","GRATUITO"
"197",9105,206.13235316557,215.944999694824,197.520264073422,189.724998474121,48.1481481481481,"CENTRO EDUCACIONAL EDUARDO DE LA BARRA",-33.50562658,-70.56752254,13122,"PEÑALOLÉN","GRATUITO"
"198",9106,212.076535941729,214.789993286133,203.97230842786,198.880004882812,39.6135265700483,"CENTRO EDUCACION MARIANO EGANA",-33.47036264,-70.57178165,13122,"PEÑALOLÉN","GRATUITO"
"199",9107,183.866001586914,175.139999389648,182.502666727702,173.970001220703,47.7611940298507,"LICEO ERASMO ESCALA ARRIAGADA",-33.46576117,-70.56312819,13122,"PEÑALOLÉN","GRATUITO"
"200",9135,275.568180431019,268.339996337891,245.359334309896,241.410003662109,23.8095238095238,"COLEGIO APOSTOL SAN PEDRO",-33.454451,-70.60943,13120,"ÑUÑOA","$50.001 A $100.000"
"201",9140,270.528611924913,265.145004272461,235.234517743511,229.389999389648,50,"ESCUELA PARTICULAR SANTA VICTORIA",-33.4618892,-70.56965107,13122,"PEÑALOLÉN","GRATUITO"
"202",9146,268.009998321533,260.264999389648,255.886925330529,249.820007324219,100,"ESCUELA PARTICULAR CARMEN ARRIARAN",-33.46408762,-70.60631539,13120,"ÑUÑOA","$1.000 A $10.000"
"203",9147,285.915171656115,302.359985351562,269.361469941981,268.994995117188,47.7272727272727,"COLEGIO PARTICULAR N 1 DE NUNOA",-33.47059844,-70.58935544,13120,"ÑUÑOA","GRATUITO"
"204",9150,235.165000915527,244.36499786377,232.525714692615,230.639999389648,40.7407407407407,"ESCUELA PARTICULAR REGINA MUNDI",-33.49202364,-70.58759761,13118,"MACUL","GRATUITO"
"205",9151,278.990715026855,287.970001220703,264.938571384975,257.780006408691,100,"COLEGIO SANTA MARGARITA DE ESCOCIA",-33.45077966,-70.62689685,13120,"ÑUÑOA","$1.000 A $10.000"
"206",9158,322.022933170713,333.839996337891,233.590307851938,229.550003051758,68.9655172413793,"COLEGIO PARTICULAR SAN FERNANDO",-33.50352127,-70.57830248,13122,"PEÑALOLÉN","GRATUITO"
"207",9159,244.434208920127,245.869995117188,234.14999961853,225.384994506836,46.8085106382979,"INST. POLITEC. PROF. GUILLERMO GONZALEZ HEINR",-33.45712755,-70.59770882,13120,"ÑUÑOA","$1.000 A $10.000"
"208",9164,227.604833730062,231.300003051758,238.86296194571,235.794998168945,100,"LICEO POLITEC.PARTICULAR CARMEN ARRIARAN",-33.50971951,-70.58672699,13122,"PEÑALOLÉN","GRATUITO"
"209",9168,270.888474545236,270.369995117188,252.689151569948,253.100006103516,45.945945945946,"COLEGIO LIBERTADOR SIMON BOLIVAR",-33.48005485,-70.58281687,13118,"MACUL","$1.000 A $10.000"
"210",9172,182.722999572754,176.150001525879,204.239999944513,195.910003662109,59.0909090909091,"COLEGIO POLIV. ROCKET COLLEGE",-33.48096856,-70.58833939,13118,"MACUL","GRATUITO"
"211",9177,237.600356783186,242.339996337891,214.588386781754,213.679992675781,47.6635514018692,"LICEO COMERCIAL PARTICULAR ÑUÑOA",-33.45702582,-70.59958714,13120,"ÑUÑOA","GRATUITO"
"212",9179,273.653904914856,286.875,234.379167175293,219.675003051758,42.3076923076923,"COLEGIO SANTA MARTA",-33.43865902,-70.57565917,13120,"ÑUÑOA","GRATUITO"
"213",9182,220.47700075422,210.794998168945,224.351093053818,219.629997253418,40.4040404040404,"COLEGIO POLIVALENTE YORK",-33.46587079,-70.57364508,13122,"PEÑALOLÉN","$1.000 A $10.000"
"214",9184,292.879000854492,297.120010375977,293.594117557301,291.064987182617,100,"COLEGIO PRECIOSA SANGRE",-33.45841479,-70.60498815,13120,"ÑUÑOA","$1.000 A $10.000"
"215",9185,305.317700343849,323.940002441406,219.641327579465,209.710006713867,0,"LICEO SALESIANO CAMILO ORTUZAR MONTT",-33.5060064,-70.59165413,13118,"MACUL","$1.000 A $10.000"
"216",9194,233.980399863503,233.020004272461,224.602102794344,220.200004577637,43.6111111111111,"CENTRO EDUC PROFES GMO GONZALEZ HEINRICH",-33.45800077,-70.59771422,13120,"ÑUÑOA","$1.000 A $10.000"
"217",9200,299.906410804162,301.309997558594,279.51874961853,278.230010986328,47.5,"COLEGIO PARTICULAR JORGE PRIETO LETELIER",-33.50741697,-70.56419508,13122,"PEÑALOLÉN","GRATUITO"
"218",9208,232.997775607639,228.349998474121,218.692431888065,217.320007324219,50.8196721311475,"COMPLEJO EDUCACIONAL ESPERANZA",-33.48869026,-70.60402638,13118,"MACUL","GRATUITO"
"219",9209,274.431113349067,268.810012817383,273.647058225146,278.720001220703,100,"ESCUELA PARTICULAR SAN JUAN BAUTISTA",-33.46717834,-70.59824004,13120,"ÑUÑOA","GRATUITO"
"220",9213,223.17157785516,234.039993286133,196.124501800537,185.01000213623,42.4242424242424,"COLEGIO, CENTRO EDUC.AMERICO VESPUCIO",-33.46832839,-70.56525281,13122,"PEÑALOLÉN","GRATUITO"
"221",9216,332.060931183571,333.440002441406,300.284320137717,307.270004272461,55.3191489361702,"COLEGIO SUIZO DE SANTIAGO",-33.456689,-70.60865,13120,"ÑUÑOA","MAS DE $100.000"
"222",9217,351.380910700018,353.345001220703,295.340869405995,322.769989013672,52,"COLEGIO AKROS",-33.455344,-70.58912,13120,"ÑUÑOA","MAS DE $100.000"
"223",9221,272.808978333765,282.720001220703,258.880476452055,267.350006103516,35.8490566037736,"COLEGIO ALTAMIRA",-33.479204,-70.53828,13122,"PEÑALOLÉN","MAS DE $100.000"
"224",9228,221.019999980927,226.520004272461,223.109228280874,204.119995117188,29.1666666666667,"INSTITUTO PABLO NERUDA",-33.459473,-70.5938,13120,"ÑUÑOA","MAS DE $100.000"
"225",9230,318.251426696777,330.520004272461,282.622068207839,284.730010986328,100,"COLEGIO ISABEL LA CATOLICA",-33.447716,-70.60389,13120,"ÑUÑOA","MAS DE $100.000"
"226",9237,356.00188633181,359.660003662109,293.655918043487,301.970001220703,37.2881355932203,"INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT",-33.369797,-70.50739,13115,"LO BARNECHEA","MAS DE $100.000"
"227",9239,260.035003662109,246.680000305176,268.102493286133,269.739990234375,60.7142857142857,"COLEGIO FRANCISCO DE MIRANDA",-33.467133,-70.57145,13122,"PEÑALOLÉN","MAS DE $100.000"
"228",9244,300.108937527271,313.230010986328,256.768935183261,261.640014648438,30.9090909090909,"FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAME",-33.486497,-70.56005,13122,"PEÑALOLÉN","MAS DE $100.000"
"229",9246,330.540099349676,337.09001159668,279.382234126964,280.135009765625,46.8085106382979,"COLEGIO SAN AGUSTIN",-33.459222,-70.57815,13120,"ÑUÑOA","MAS DE $100.000"
"230",9249,346.4686274809,351.019989013672,302.144601135254,322.285003662109,51.7857142857143,"COLEGIO SAINT GASPAR COLLEGE",-33.460305,-70.60515,13120,"ÑUÑOA","MAS DE $100.000"
"231",9250,349.968253718996,343.769989013672,284.4802909777,289.459991455078,47.5806451612903,"COLEGIO CALASANZ",-33.449484,-70.58497,13120,"ÑUÑOA","MAS DE $100.000"
"232",9259,329.994409212502,327.480010986328,276.90353747112,283.024993896484,56.8965517241379,"COLEGIO MANQUECURA ÑUÑOA",-33.45306889,-70.57552913,13120,"ÑUÑOA","$50.001 A $100.000"
"233",9263,241.362354951746,252.949996948242,232.059284755162,236.399993896484,44,"COLEGIO SANTA GEMA GALGANI",-33.449398,-70.59979,13120,"ÑUÑOA","MAS DE $100.000"
"234",9267,305.652611110521,318.559997558594,301.797218322754,299.78498840332,48,"LICEO EXPERIMENTAL MANUEL DE SALAS",-33.454197,-70.5917,13120,"ÑUÑOA","MAS DE $100.000"
"235",9270,280.050556606717,286.380004882812,211.55368202611,201.490005493164,40,"COLEGIO VICTOR DOMINGO SILVA",-33.445357,-70.5723,13120,"ÑUÑOA","MAS DE $100.000"
"236",9271,358.67319115172,357.730010986328,286.717173037322,295.039993286133,52.6315789473684,"COLEGIO THE KENT SCHOOL",-33.442515,-70.60645,13123,"PROVIDENCIA","MAS DE $100.000"
"237",9276,323.488333202544,327.850006103516,261.218445163303,267.799987792969,50,"COLEGIO UNIVERSITARIO EL SALVADOR",-33.448369,-70.62163,13120,"ÑUÑOA","MAS DE $100.000"
"238",9277,322.034793592479,321.920013427734,266.136286490304,272.139999389648,48.2352941176471,"COLEGIO SAN MARCOS",-33.473709,-70.5977,13118,"MACUL","MAS DE $100.000"
"239",9278,325.694310805377,324.910003662109,264.496538895827,270.630004882812,56.140350877193,"COLEGIO INSTITUTO SANTA MARIA",-33.457708,-70.59607,13120,"ÑUÑOA","MAS DE $100.000"
"240",9281,212.046476527623,210.679992675781,206.220267568316,195.11499786377,49.4623655913978,"LICEO BICENTENARIO DE EXCELENCIA BENJAMIN VICUNA MACKENNA",-33.52246123,-70.58181193,13110,"LA FLORIDA","GRATUITO"
"241",9283,229.420517230856,221.285003662109,212.627398986816,212.839996337891,53.75,"ESCUELA BELLAVISTA",-33.51942892,-70.6012045,13110,"LA FLORIDA","GRATUITO"
"242",9285,227.953332810175,233.110000610352,247.232383364723,255.610000610352,58.6206896551724,"ESCUELA MARCELA PAZ",-33.53220132,-70.57737183,13110,"LA FLORIDA","GRATUITO"
"243",9288,224.812275279652,225.710006713867,198.048501586914,197.065002441406,45.1612903225806,"LICEO NUEVO AMANECER",-33.51333148,-70.56713764,13110,"LA FLORIDA","GRATUITO"
"244",9292,216.074889289008,215.690002441406,208.443638541482,207.575004577637,32.4675324675325,"COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMORE",-33.51824665,-70.59284992,13110,"LA FLORIDA","GRATUITO"
"245",9293,208.175384130233,197.889999389648,211.695853256598,211.050003051758,56.7164179104478,"LICEO POLIVALENTE LOS ALMENDROS",-33.54118257,-70.59842124,13110,"LA FLORIDA","GRATUITO"
"246",9294,214.791999435425,223.209999084473,194.437081019084,183.224998474121,53.6585365853659,"LICEO ANDRES BELLO",-33.56346981,-70.59278754,13110,"LA FLORIDA","GRATUITO"
"247",9298,205.453448065396,197.240005493164,194.366895478347,192.649993896484,45.8333333333333,"LICEO INDIRA GANDHI",-33.55309396,-70.58972826,13110,"LA FLORIDA","GRATUITO"
"248",9312,247.501220631487,254.25,229.228721444465,225.690002441406,52.2388059701493,"CHILEAN EAGLES COLLEGE - LA FLORIDA",-33.52638804,-70.59514087,13110,"LA FLORIDA","GRATUITO"
"249",9317,328.388917665224,333.475006103516,268.479333292643,275.779998779297,0,"INSTITUTO LA SALLE",-33.54447334,-70.56921764,13110,"LA FLORIDA","GRATUITO"
"250",9318,273.685182924624,280.989990234375,268.816550419248,260.709991455078,66.6666666666667,"COLEGIO MAURICIO RUGENDAS",-33.52719645,-70.59949569,13110,"LA FLORIDA","GRATUITO"
